date,MSDEWIN Index,macd_12_26
2007-03-20,129.751,-2.3854294871794934
2007-03-21,130.96,-1.9497756410256102
2007-03-22,131.525,-1.6176538461538428
2007-03-23,132.264,-1.2357179487179337
2007-03-26,131.804,-0.9876282051282033
2007-03-27,131.153,-0.7901217948717658
2007-03-28,130.285,-0.6121602564102488
2007-03-29,131.108,-0.24539743589741647
2007-03-30,131.184,0.25562820512820394
2007-04-02,130.912,0.63926923076923
2007-04-03,132.167,1.1459551282051166
2007-04-04,132.653,1.3903333333333308
2007-04-05,132.431,1.5132435897435528
2007-04-10,133.016,1.548615384615374
2007-04-11,132.592,1.476916666666682
2007-04-12,132.433,1.2880384615384628
2007-04-13,132.671,1.213480769230756
2007-04-16,133.866,1.2440256410256438
2007-04-17,133.89,1.4004423076922876
2007-04-18,133.909,1.4998974358974237
2007-04-19,133.154,1.5493333333333226
2007-04-20,134.446,1.6044871794871938
2007-04-23,134.451,1.5017051282051455
2007-04-24,133.633,1.3643333333333487
2007-04-25,134.242,1.2457884615384671
2007-04-26,134.639,1.155153846153837
2007-04-27,134.018,1.1098717948717933
2007-04-30,133.597,1.1054487179487467
2007-05-02,134.816,1.1576217948717726
2007-05-03,135.486,1.1686987179487005
2007-05-04,135.951,1.180948717948695
2007-05-07,136.297,1.1821025641025642
2007-05-08,136.469,1.2205064102564052
2007-05-09,136.802,1.197839743589725
2007-05-10,135.674,1.127064102564077
2007-05-11,136.39,1.1461217948717888
2007-05-14,136.186,1.1535448717948782
2007-05-15,135.725,1.1258910256410104
2007-05-16,136.312,1.1677884615384642
2007-05-17,136.921,1.2945961538461574
2007-05-18,137.691,1.3380641025640898
2007-05-21,138.199,1.342378205128199
2007-05-22,138.295,1.3214038461538564
2007-05-23,138.501,1.3268012820512922
2007-05-24,137.731,1.284237179487178
2007-05-25,137.746,1.2153269230769297
2007-05-28,137.902,1.2183782051282321
2007-05-29,138.027,1.2170641025640805
2007-05-30,138.843,1.2695576923076999
2007-05-31,139.29,1.3490641025640855
2007-06-01,140.415,1.4535576923076974
2007-06-04,140.163,1.511262820512826
2007-06-05,139.288,1.441653846153855
2007-06-06,138.196,1.2645192307692525
2007-06-07,136.586,1.054025641025646
2007-06-08,137.7,0.902121794871789
2007-06-11,138.327,0.8604038461538437
2007-06-12,137.464,0.7920192307692275
2007-06-13,138.598,0.7681346153846107
2007-06-14,139.705,0.7963141025641107
2007-06-15,140.567,0.7517884615384673
2007-06-18,140.267,0.6840897435897659
2007-06-19,140.17,0.5104423076923013
2007-06-20,139.336,0.30264102564103723
2007-06-21,139.469,0.19630128205128017
2007-06-22,138.102,0.1430448717948707
2007-06-25,137.463,0.22489743589744648
2007-06-26,136.896,0.20801282051283465
2007-06-27,137.244,0.1581858974359136
2007-06-28,137.614,0.20480128205130654
2007-06-29,137.714,0.1317884615384628
2007-07-02,137.716,-0.03280769230767078
2007-07-03,138.539,-0.22630769230769943
2007-07-04,138.679,-0.38371794871792986
2007-07-05,138.657,-0.502647435897444
2007-07-06,138.957,-0.521423076923071
2007-07-09,139.373,-0.4893461538461281
2007-07-10,137.353,-0.4436858974359268
2007-07-11,136.984,-0.394987179487174
2007-07-12,138.82,-0.2586538461538055
2007-07-13,139.505,-0.18250641025642267
2007-07-16,139.452,-0.09672435897437026
2007-07-17,139.146,-0.008891025641020178
2007-07-18,138.254,0.0055576923076898765
2007-07-19,139.038,0.03021794871793304
2007-07-20,137.854,0.03266025641025294
2007-07-23,138.33,0.09144871794870824
2007-07-24,136.318,0.023416666666662422
2007-07-25,136.834,-0.059858974358945716
2007-07-26,133.678,-0.1484935897435662
2007-07-27,132.306,-0.26282692307694333
2007-07-30,132.771,-0.5618717948717915
2007-07-31,132.864,-0.9384038461538466
2007-08-01,132.216,-1.3614038461538485
2007-08-02,132.972,-1.7115961538461306
2007-08-03,130.172,-2.0988653846153795
2007-08-06,130.924,-2.5138782051281794
2007-08-07,132.015,-2.7811923076922938
2007-08-08,133.723,-2.9798782051281876
2007-08-09,131.895,-3.0875384615384576
2007-08-10,130.166,-3.316628205128211
2007-08-13,131.465,-3.212891025641028
2007-08-14,130.001,-3.044512820512807
2007-08-15,129.054,-3.035070512820539
2007-08-16,127.876,-3.1004294871794684
2007-08-17,128.939,-2.9934743589743675
2007-08-20,130.094,-2.871346153846133
2007-08-21,130.502,-2.499615384615396
2007-08-22,131.854,-2.1416538461538437
2007-08-23,131.996,-1.9025448717948734
2007-08-24,132.452,-1.7551538461538598
2007-08-27,132.073,-1.5179743589743566
2007-08-28,129.714,-1.2242564102564018
2007-08-29,131.053,-1.0560897435897516
2007-08-30,131.459,-0.7278589743589805
2007-08-31,133.308,-0.35912820512817234
2007-09-03,133.611,0.06859615384618678
2007-09-04,134.723,0.47551923076920843
2007-09-05,132.683,0.6982307692307756
2007-09-06,132.912,0.8722948717948498
2007-09-07,130.473,0.8533269230769065
2007-09-10,129.453,0.6690641025640787
2007-09-11,130.885,0.5399807692307377
2007-09-12,130.772,0.4793717948717813
2007-09-13,131.606,0.718461538461554
2007-09-14,131.527,0.7721153846153754
2007-09-17,130.5,0.679352564102544
2007-09-18,132.617,0.5774615384615345
2007-09-19,134.317,0.47029487179486296
2007-09-20,133.106,0.1796987179487246
2007-09-21,133.382,0.02617948717949048
2007-09-24,133.208,-0.11334615384615176
2007-09-25,132.809,-0.023102564102572387
2007-09-26,133.404,0.19453205128203876
2007-09-27,134.337,0.38669871794871824
2007-09-28,133.864,0.5725192307692168
2007-10-01,134.939,0.7546153846153629
2007-10-02,135.89,0.9713910256410259
2007-10-03,135.775,1.1778589743589691
2007-10-04,135.939,1.2667692307691993
2007-10-05,137.13,1.283070512820501
2007-10-08,137.181,1.4736923076922892
2007-10-09,137.954,1.6876538461538644
2007-10-10,137.478,1.937525641025644
2007-10-11,137.169,2.128320512820494
2007-10-12,137.817,2.3074166666666542
2007-10-15,136.445,2.2533910256410365
2007-10-16,135.71,2.1665705128205275
2007-10-17,135.761,2.047532051282076
2007-10-18,135.182,1.8189166666666665
2007-10-19,133.148,1.540692307692325
2007-10-22,133.096,1.2434294871794975
2007-10-23,133.736,0.8361346153846227
2007-10-24,133.403,0.49107051282052794
2007-10-25,133.298,0.14226282051282624
2007-10-26,134.46,-0.1613141025640914
2007-10-29,135.413,-0.3857628205128094
2007-10-30,134.523,-0.7108397435897302
2007-10-31,135.624,-0.8875256410256895
2007-11-01,133.597,-1.0710320512820601
2007-11-02,132.672,-1.2644102564102582
2007-11-05,131.782,-1.4676666666666733
2007-11-06,132.405,-1.4321217948717901
2007-11-07,129.721,-1.476102564102547
2007-11-08,128.786,-1.619794871794852
2007-11-09,127.052,-1.8072371794871742
2007-11-12,126.541,-1.9630512820512536
2007-11-13,128.026,-2.1471025641025676
2007-11-14,127.765,-2.392551282051272
2007-11-15,126.505,-2.638679487179502
2007-11-16,126.154,-3.004192307692307
2007-11-19,123.954,-3.2745833333333394
2007-11-20,124.083,-3.5148717948718087
2007-11-21,121.531,-3.823775641025634
2007-11-22,121.691,-4.1754551282051295
2007-11-23,123.643,-4.238147435897432
2007-11-26,122.27,-4.3627628205128275
2007-11-27,122.759,-4.322935897435897
2007-11-28,126.042,-4.068596153846158
2007-11-29,126.661,-3.923038461538468
2007-11-30,128.21,-3.6902628205128423
2007-12-03,127.84,-3.324397435897424
2007-12-04,126.148,-2.96855128205128
2007-12-05,128.343,-2.365108974358975
2007-12-06,129.783,-1.6654551282051386
2007-12-07,129.987,-0.8219423076923107
2007-12-10,130.34,-0.011499999999983856
2007-12-11,128.819,0.5337948717948819
2007-12-12,129.206,1.2348333333333272
2007-12-13,128.158,1.7448653846153803
2007-12-14,128.086,1.942121794871781
2007-12-17,126.22,1.937371794871808
2007-12-18,126.331,1.7888653846153773
2007-12-19,126.107,1.7182564102564015
2007-12-20,126.865,1.8126217948718022
2007-12-21,128.558,1.7515769230769394
2007-12-24,129.001,1.576910256410244
2007-12-27,127.617,1.2385256410256318
2007-12-28,126.808,0.8393846153845885
2007-12-31,127.058,0.480057692307696
2008-01-02,125.317,0.016512820512843973
2008-01-03,125.211,-0.2893782051282159
2008-01-04,122.147,-0.7795641025640947
2008-01-07,122.13,-1.096205128205142
2008-01-08,121.355,-1.3306025641025627
2008-01-09,121.961,-1.4953333333333205
2008-01-10,121.425,-1.687705128205124
2008-01-11,119.866,-2.105346153846142
2008-01-14,120.28,-2.606403846153839
2008-01-15,117.654,-3.02553846153846
2008-01-16,117.066,-3.348256410256397
2008-01-17,115.374,-3.7598846153846353
2008-01-18,115.001,-4.029589743589753
2008-01-21,112.725,-4.451089743589733
2008-01-22,111.378,-4.662814102564113
2008-01-23,112.279,-4.873000000000005
2008-01-24,114.496,-4.921891025641017
2008-01-25,114.536,-5.091256410256406
2008-01-28,114.13,-5.229903846153832
2008-01-29,115.526,-5.184608974358966
2008-01-30,114.689,-5.1822179487179625
2008-01-31,115.878,-4.842525641025659
2008-02-01,117.428,-4.367243589743595
2008-02-04,117.229,-3.8131217948718046
2008-02-05,114.77,-3.369371794871796
2008-02-06,113.8,-2.769865384615386
2008-02-07,114.325,-2.1015128205128093
2008-02-08,114.227,-1.5167179487179538
2008-02-11,114.221,-1.2347884615384572
2008-02-12,115.378,-0.9049294871794729
2008-02-13,116.206,-0.5338910256410259
2008-02-14,115.785,-0.27476923076923754
2008-02-15,114.753,-0.012820512820510999
2008-02-18,115.561,0.12633974358973887
2008-02-19,115.431,0.1464230769230852
2008-02-20,115.401,0.08074358974356244
2008-02-21,114.624,0.16250000000000853
2008-02-22,114.566,0.25741025641023896
2008-02-25,116.26,0.3702371794871766
2008-02-26,117.087,0.44080128205129654
2008-02-27,116.258,0.4228589743589879
2008-02-28,114.673,0.27203205128205354
2008-02-29,112.362,0.03377564102564179
2008-03-03,111.153,-0.22210897435897436
2008-03-04,110.238,-0.4486666666666821
2008-03-05,110.997,-0.6548076923076849
2008-03-06,109.208,-0.9625833333333276
2008-03-07,107.81,-1.2848589743589542
2008-03-10,106.152,-1.5571666666666744
2008-03-11,108.744,-1.7159871794871862
2008-03-12,108.366,-2.127512820512834
2008-03-13,107.59,-2.6800833333333287
2008-03-14,105.877,-3.220243589743589
2008-03-17,102.625,-3.778012820512828
2008-03-18,105.917,-3.995711538461535
2008-03-19,105.087,-4.105403846153848
2008-03-20,106.939,-4.023897435897439
2008-03-25,109.045,-3.927333333333351
2008-03-26,107.871,-3.7740576923076787
2008-03-27,107.387,-3.4949230769230724
2008-03-28,107.07,-3.0968461538461582
2008-03-31,106.618,-2.9362051282051453
2008-04-01,110.623,-2.5942371794871946
2008-04-02,111.547,-2.1483717948717924
2008-04-03,111.691,-1.4881410256410277
2008-04-04,111.466,-0.535198717948731
2008-04-07,112.131,0.1413653846153835
2008-04-08,111.304,0.7890256410256313
2008-04-09,110.089,1.1389487179487219
2008-04-10,110.233,1.2733333333333263
2008-04-11,108.667,1.4000897435897457
2008-04-14,107.763,1.5558076923076811
2008-04-15,108.451,1.7000064102564068
2008-04-16,110.025,1.8987307692307809
2008-04-17,110.117,1.7040641025641179
2008-04-18,112.569,1.6421153846153942
2008-04-21,111.861,1.5218589743589774
2008-04-22,110.754,1.340833333333336
2008-04-23,111.566,1.0749423076923108
2008-04-24,112.568,0.7978525641025414
2008-04-25,113.929,0.8096987179487201
2008-04-28,114.336,0.7958846153846224
2008-04-29,113.986,0.9680961538461474
2008-04-30,114.215,1.3069166666666518
2008-05-02,117.101,1.6727500000000077
2008-05-05,116.491,1.8614294871794783
2008-05-06,116.522,2.0316410256410222
2008-05-07,116.663,1.9864615384615263
2008-05-08,116.825,2.161589743589758
2008-05-09,115.726,2.415192307692294
2008-05-12,116.199,2.62789102564102
2008-05-13,116.308,2.753326923076912
2008-05-14,116.904,2.8176666666666677
2008-05-15,117.891,2.86057051282053
2008-05-16,118.12,2.896185897435899
2008-05-19,118.858,2.9513717948717897
2008-05-20,116.984,2.6217371794871838
2008-05-21,114.904,2.214833333333331
2008-05-22,115.425,1.8551858974359163
2008-05-23,113.79,1.4709615384615375
2008-05-26,113.327,1.0559999999999832
2008-05-27,113.826,0.8493205128205119
2008-05-28,114.685,0.6145384615384444
2008-05-29,115.8,0.3781282051282062
2008-05-30,116.169,0.13983974358973228
2008-06-02,115.521,-0.17123717948717854
2008-06-03,115.515,-0.44932051282052043
2008-06-04,115.298,-0.7829871794871934
2008-06-05,115.723,-0.9548782051282103
2008-06-06,112.604,-1.0845833333333417
2008-06-09,112.08,-1.1702179487179478
2008-06-10,112.348,-1.1310384615384521
2008-06-11,110.758,-1.1234294871794788
2008-06-12,111.151,-1.1343461538461526
2008-06-13,112.674,-1.142275641025634
2008-06-16,112.406,-1.2974166666666775
2008-06-17,112.18,-1.4752564102563923
2008-06-18,111.188,-1.6394166666666479
2008-06-19,110.887,-1.7936602564102628
2008-06-20,108.373,-2.0046666666666653
2008-06-23,108.954,-2.216211538461522
2008-06-24,107.954,-2.1843269230769096
2008-06-25,108.711,-2.1468846153846073
2008-06-26,105.58,-2.352269230769224
2008-06-27,105.136,-2.4250384615384633
2008-06-30,105.445,-2.579576923076914
2008-07-01,104.746,-2.910205128205135
2008-07-02,102.734,-3.2895897435897297
2008-07-03,103.529,-3.581429487179477
2008-07-04,103.239,-3.7607307692307756
2008-07-07,103.275,-3.8991410256410433
2008-07-08,103.255,-3.8538717948718073
2008-07-09,102.612,-3.8861025641025577
2008-07-10,102.066,-3.867846153846159
2008-07-11,100.252,-3.9777243589743705
2008-07-14,100.043,-3.956025641025633
2008-07-15,98.268,-3.997128205128206
2008-07-16,100.223,-3.96594871794872
2008-07-17,101.513,-3.8797884615384675
2008-07-18,101.9,-3.59348076923078
2008-07-21,102.343,-3.2949679487179395
2008-07-22,103.131,-2.9472371794871606
2008-07-23,104.645,-2.5432628205128225
2008-07-24,103.213,-2.2400320512820713
2008-07-25,102.949,-1.906641025641008
2008-07-28,101.389,-1.6944423076922988
2008-07-29,102.895,-1.2411538461538356
2008-07-30,104.797,-0.7235641025641115
2008-07-31,103.877,-0.07022435897437163
2008-08-01,103.032,0.2618589743589581
2008-08-04,101.712,0.4101346153846208
2008-08-05,104.211,0.6501794871794857
2008-08-06,105.367,0.8782948717948926
2008-08-07,104.347,0.9175897435897298
2008-08-08,107.185,0.9886410256410301
2008-08-11,108.363,1.2207307692307836
2008-08-12,108.014,1.4605448717948804
2008-08-13,107.117,1.7893397435897498
2008-08-14,107.356,1.978628205128203
2008-08-15,108.539,2.041499999999999
2008-08-18,107.834,2.07963461538462
2008-08-19,106.153,2.1047179487179477
2008-08-20,106.658,2.1941923076923047
2008-08-21,105.96,2.119288461538474
2008-08-22,107.237,2.054967948717959
2008-08-25,106.439,2.0547243589743545
2008-08-26,107.182,1.8683589743589835
2008-08-27,107.473,1.6271923076923116
2008-08-28,108.732,1.5298333333333147
2008-08-29,108.54,1.4435320512820482
2008-09-01,108.783,1.3380641025640898
2008-09-02,108.72,1.0711858974358819
2008-09-03,108.371,0.9053205128205093
2008-09-04,105.943,0.8437435897435677
2008-09-05,105.76,0.6964871794871783
2008-09-08,108.592,0.7019743589743541
2008-09-09,106.399,0.4518717948718063
2008-09-10,106.943,0.3887948717948859
2008-09-11,107.877,0.3501730769230704
2008-09-12,107.642,0.23752564102565543
2008-09-15,103.657,-0.04969871794871494
2008-09-16,103.415,-0.2864743589743597
2008-09-17,99.82,-0.7182371794871756
2008-09-18,100.665,-1.1413333333333355
2008-09-19,106.2,-1.2777884615384636
2008-09-22,102.795,-1.3191987179487086
2008-09-23,100.939,-1.4557564102563987
2008-09-24,100.914,-1.8940897435897597
2008-09-25,102.36,-2.0653653846153617
2008-09-26,101.923,-2.3284294871794913
2008-09-29,95.978,-2.8869743589743706
2008-09-30,100.232,-3.265743589743579
2008-10-01,100.715,-3.2621794871794947
2008-10-02,98.479,-3.327589743589755
2008-10-03,98.21,-3.057064102564098
2008-10-06,94.661,-3.0235897435897385
2008-10-07,90.794,-3.6155384615384634
2008-10-08,87.618,-4.0686730769230905
2008-10-09,83.61,-4.560410256410265
2008-10-10,80.297,-5.292108974358996
2008-10-13,87.423,-5.8315897435897455
2008-10-14,89.369,-6.138410256410253
2008-10-15,83.368,-6.303435897435904
2008-10-16,83.288,-6.805628205128215
2008-10-17,84.212,-7.2706858974358965
2008-10-20,88.599,-7.361596153846165
2008-10-21,87.833,-7.617730769230775
2008-10-22,83.995,-7.759641025641031
2008-10-23,84.229,-7.707070512820522
2008-10-24,81.552,-7.477455128205136
2008-10-27,79.834,-6.778044871794876
2008-10-28,85.224,-5.691653846153841
2008-10-29,85.721,-5.248179487179499
2008-10-30,88.315,-4.851435897435891
2008-10-31,89.979,-3.8243269230769386
2008-11-03,89.825,-2.814269230769213
2008-11-04,92.624,-1.9842692307692147
2008-11-05,89.773,-1.4841666666666669
2008-11-06,86.302,-1.0574038461538464
2008-11-07,87.633,-0.3370833333333252
2008-11-10,87.549,0.34962179487180833
2008-11-11,86.173,1.0611666666666792
2008-11-12,82.916,1.620999999999981
2008-11-13,84.893,1.6982243589743433
2008-11-14,82.807,1.4862756410256566
2008-11-17,81.104,0.8543205128205074
2008-11-18,81.345,0.3685897435897374
2008-11-19,77.541,-0.200153846153853
2008-11-20,73.584,-1.410512820512821
2008-11-21,75.899,-2.2824871794871626
2008-11-24,79.091,-2.686442307692303
2008-11-25,79.412,-3.0181794871794807
2008-11-26,81.282,-3.2884679487179653
2008-11-27,82.119,-3.55414743589742
2008-11-28,84.098,-3.4506089743589854
2008-12-01,78.786,-3.8531410256410084
2008-12-02,79.583,-4.112153846153831
2008-12-03,81.032,-3.9569230769230757
2008-12-04,79.266,-3.881903846153847
2008-12-05,80.009,-3.356775641025635
2008-12-08,82.75,-2.314903846153854
2008-12-09,82.303,-1.4919294871794762
2008-12-10,82.774,-0.8061666666666554
2008-12-11,80.646,-0.35229487179486796
2008-12-12,79.183,-0.25340384615384437
2008-12-15,77.959,-0.22799358974360473
2008-12-16,79.702,-0.2925192307692299
2008-12-17,77.481,-0.06696153846154118
2008-12-18,75.948,-0.10187820512820167
2008-12-19,77.852,-0.0960705128205177
2008-12-22,76.698,-0.075108974358983
2008-12-23,76.214,-0.20328205128205923
2008-12-24,75.957,-0.5621346153846218
2008-12-29,75.748,-1.0394230769230717
2008-12-30,77.504,-1.6293589743589934
2008-12-31,79.231,-1.8754294871794883
2009-01-02,81.263,-1.7856346153846232
2009-01-05,82.994,-1.5038205128205107
2009-01-06,84.946,-1.2077435897435862
2009-01-07,82.428,-0.8073782051282166
2009-01-08,81.914,-0.22621153846152708
2009-01-09,81.771,-0.014435897435888023
2009-01-12,80.941,0.28691666666667004
2009-01-13,80.825,0.6791282051282082
2009-01-14,78.431,0.9174102564102355
2009-01-15,78.219,1.1921730769230692
2009-01-16,78.243,1.4271025641025687
2009-01-19,78.267,1.5019999999999953
2009-01-20,76.287,1.336833333333331
2009-01-21,77.986,1.0218076923076893
2009-01-22,76.741,0.431980769230762
2009-01-23,77.286,0.029365384615388734
2009-01-26,76.784,-0.28590384615385744
2009-01-27,77.698,-0.6336666666666702
2009-01-28,79.61,-0.8854294871795076
2009-01-29,78.577,-1.100647435897443
2009-01-30,78.414,-1.1680641025641165
2009-02-02,77.551,-1.2751538461538416
2009-02-03,77.952,-1.3761346153846148
2009-02-04,78.908,-1.4442564102564006
2009-02-05,79.644,-1.2468141025641017
2009-02-06,81.228,-1.0534551282051154
2009-02-09,80.449,-0.7131474358974259
2009-02-10,77.836,-0.46892948717949423
2009-02-11,78.555,-0.07553846153847132
2009-02-12,78.645,0.14887820512821293
2009-02-13,77.77,0.15492948717948707
2009-02-16,77.899,0.24735256410255602
2009-02-17,76.004,0.23640384615384846
2009-02-18,75.79,0.2833076923077016
2009-02-19,74.736,0.15742307692308088
2009-02-20,73.537,-0.11008333333334974
2009-02-23,71.402,-0.5338012820512716
2009-02-24,72.301,-1.048256410256414
2009-02-25,72.253,-1.5761025641025697
2009-02-26,71.942,-1.8348076923076917
2009-02-27,71.022,-2.2425961538461507
2009-03-02,68.118,-2.7672307692307783
2009-03-03,67.442,-3.268589743589743
2009-03-04,69.12,-3.670249999999996
2009-03-05,67.081,-3.931948717948714
2009-03-06,66.214,-4.254448717948719
2009-03-09,65.502,-4.527333333333331
2009-03-10,68.364,-4.605070512820532
2009-03-11,68.804,-4.469724358974361
2009-03-12,70.052,-4.316525641025635
2009-03-13,70.56,-4.108224358974354
2009-03-16,70.812,-3.8017756410256425
2009-03-17,72.191,-3.3867435897435882
2009-03-18,72.377,-2.8218653846153927
2009-03-19,70.365,-2.2632820512820473
2009-03-20,70.049,-1.8552500000000123
2009-03-23,73.61,-1.1511666666666684
2009-03-24,73.313,-0.38319871794871574
2009-03-25,73.71,0.38903205128204377
2009-03-26,74.751,0.9612435897435887
2009-03-27,74.658,1.4520769230769162
2009-03-30,72.532,1.697397435897443
2009-03-31,73.061,1.8420064102564027
2009-04-01,74.462,2.0630576923076944
2009-04-02,76.437,2.255967948717938
2009-04-03,76.737,2.4348782051282
2009-04-06,76.276,2.7253846153846126
2009-04-07,75.634,2.901724358974363
2009-04-08,76.137,2.7778846153846075
2009-04-09,78.634,2.85537820512819
2009-04-14,78.393,2.8105512820512786
2009-04-15,79.015,2.6735384615384703
2009-04-16,80.055,2.563557692307697
2009-04-17,81.474,2.8044935897435863
2009-04-20,79.258,2.9188333333333247
2009-04-21,79.728,2.9855128205128096
2009-04-22,79.488,2.896378205128215
2009-04-23,79.926,2.8115897435897494
2009-04-24,80.37,2.838179487179488
2009-04-27,80.593,2.9354294871794906
2009-04-28,79.977,2.8857371794871938
2009-04-29,80.662,2.6465448717948874
2009-04-30,81.417,2.598275641025637
2009-05-04,83.48,2.579320512820516
2009-05-05,83.548,2.492019230769216
2009-05-06,84.999,2.391615384615392
2009-05-07,84.224,2.437525641025644
2009-05-08,85.549,2.421955128205127
2009-05-11,83.81,2.3686987179487318
2009-05-12,83.528,2.3201730769230693
2009-05-13,81.877,2.2365256410256364
2009-05-14,82.082,2.155032051282049
2009-05-15,82.039,2.105211538461546
2009-05-18,84.084,2.065378205128198
2009-05-19,84.378,1.9951666666666767
2009-05-20,83.873,1.8264166666666881
2009-05-21,82.57,1.5842628205128335
2009-05-22,81.587,1.2010064102564115
2009-05-25,81.606,0.9231858974358715
2009-05-26,83.083,0.6558012820512857
2009-05-27,82.904,0.440070512820526
2009-05-28,83.081,0.2738589743589728
2009-05-29,83.126,0.2380192307692255
2009-06-01,85.212,0.2955448717948741
2009-06-02,84.853,0.3576217948717897
2009-06-03,84.085,0.22339743589743932
2009-06-04,84.356,0.05314102564102541
2009-06-05,85.121,-0.014358974358984256
2009-06-08,85.424,0.06935897435896266
2009-06-09,85.181,0.3034358974358895
2009-06-10,85.598,0.5572564102564144
2009-06-11,86.017,0.7626025641025649
2009-06-12,86.266,0.9642307692307668
2009-06-15,85.003,1.1453974358974364
2009-06-16,83.92,1.2073333333333238
2009-06-17,83.418,1.0620641025641078
2009-06-18,83.368,0.8809679487179665
2009-06-19,84.13,0.8059487179487093
2009-06-22,82.184,0.6193717948717818
2009-06-23,81.357,0.410589743589739
2009-06-24,82.335,0.23174999999999102
2009-06-25,83.653,0.11287820512819735
2009-06-26,83.222,-0.1101987179487196
2009-06-29,83.895,-0.3758012820512846
2009-06-30,83.506,-0.6788782051281999
2009-07-01,83.658,-0.8130769230769204
2009-07-02,82.159,-0.9311730769230735
2009-07-03,82.172,-1.0000448717948842
2009-07-06,82.133,-1.0647692307692296
2009-07-07,80.712,-1.1765256410256484
2009-07-08,80.562,-1.1466538461538534
2009-07-09,80.577,-1.0767307692307782
2009-07-10,80.34,-1.0885192307692364
2009-07-13,81.466,-1.1301923076923117
2009-07-14,82.446,-1.0803205128205065
2009-07-15,83.918,-1.029826923076925
2009-07-16,84.459,-0.9066025641025561
2009-07-17,84.648,-0.7714487179487151
2009-07-20,85.167,-0.47851282051280464
2009-07-21,85.863,-0.20400641025641164
2009-07-22,86.023,0.03927564102565384
2009-07-23,87.438,0.44516025641026147
2009-07-24,87.973,0.8856282051281994
2009-07-27,88.254,1.3667628205128182
2009-07-28,88.171,1.7890769230769195
2009-07-29,88.504,2.100692307692313
2009-07-30,89.831,2.427801282051277
2009-07-31,89.614,2.673198717948708
2009-08-03,89.897,2.8696346153846264
2009-08-04,90.115,3.0859871794871765
2009-08-05,89.785,3.2293205128205074
2009-08-06,89.708,3.3170448717948915
2009-08-07,91.049,3.3939551282051212
2009-08-10,91.073,3.3545256410256314
2009-08-11,90.297,3.2341923076922967
2009-08-12,90.664,3.052256410256419
2009-08-13,91.216,2.896237179487187
2009-08-14,90.983,2.7025897435897406
2009-08-17,89.488,2.322160256410257
2009-08-18,90.227,2.0362820512820434
2009-08-19,89.995,1.7541025641025527
2009-08-20,90.956,1.5534935897435815
2009-08-21,92.032,1.4494743589743706
2009-08-24,92.527,1.3813525641025706
2009-08-25,92.721,1.2301474358974502
2009-08-26,93.016,1.1169487179487305
2009-08-27,92.977,1.0728205128205133
2009-08-28,92.749,1.0423012820512696
2009-08-31,92.186,0.9610961538461282
2009-09-01,90.876,0.8513333333333293
2009-09-02,90.651,0.8528653846153986
2009-09-03,90.978,0.8202948717948857
2009-09-04,92.096,0.9082628205128316
2009-09-07,92.278,0.9159679487179488
2009-09-08,92.268,0.8444423076923186
2009-09-09,92.499,0.7504166666666663
2009-09-10,93.318,0.6642820512820578
2009-09-11,93.389,0.553788461538474
2009-09-14,93.2,0.48964102564102063
2009-09-15,93.539,0.46062820512821645
2009-09-16,94.504,0.4919871794871824
2009-09-17,94.471,0.6451474358974281
2009-09-18,94.375,0.8339807692307488
2009-09-21,94.096,0.9740833333333114
2009-09-22,94.264,0.9710576923076957
2009-09-23,93.894,0.9646858974358992
2009-09-24,93.125,0.9157179487179405
2009-09-25,92.662,0.8636858974359143
2009-09-28,94.077,0.848282051282041
2009-09-29,94.466,0.8634551282051177
2009-09-30,94.112,0.8859551282051115
2009-10-01,92.382,0.8139230769230466
2009-10-02,91.012,0.5984999999999872
2009-10-05,91.75,0.4101730769230727
2009-10-06,92.843,0.25723717948717706
2009-10-07,93.39,0.10171153846154368
2009-10-08,94.08,-0.045506410256408
2009-10-09,94.305,-0.1392179487179419
2009-10-12,94.477,-0.11812820512821531
2009-10-13,94.07,-0.06971794871795112
2009-10-14,95.267,-0.08589743589743648
2009-10-15,95.358,-0.12152564102562735
2009-10-16,94.91,-0.11625641025641187
2009-10-19,95.659,0.06951923076921673
2009-10-20,95.292,0.3457243589743513
2009-10-21,94.736,0.5485192307692159
2009-10-22,94.689,0.6952371794871794
2009-10-23,93.803,0.7553461538461761
2009-10-26,93.176,0.7261282051282052
2009-10-27,93.243,0.6704358974359081
2009-10-28,91.75,0.5398782051281898
2009-10-29,92.965,0.48352564102565054
2009-10-30,91.577,0.23556410256409777
2009-11-02,91.442,-0.04384615384616097
2009-11-03,91.885,-0.2116217948718031
2009-11-04,91.861,-0.4279294871794832
2009-11-05,92.61,-0.5936602564102316
2009-11-06,93.038,-0.7603910256410131
2009-11-09,94.292,-0.9196282051282054
2009-11-10,94.472,-0.96857051282052
2009-11-11,94.802,-0.9084166666666533
2009-11-12,94.687,-0.8379679487179317
2009-11-13,95.147,-0.5959230769230714
2009-11-16,95.976,-0.4092756410256442
2009-11-17,96.391,-0.08172435897435548
2009-11-18,95.759,0.21306410256410402
2009-11-19,94.857,0.4765000000000015
2009-11-20,94.424,0.726006410256403
2009-11-23,95.233,0.9321666666666744
2009-11-24,94.977,1.1199807692307644
2009-11-25,95.168,1.1977499999999992
2009-11-26,94.306,1.200455128205121
2009-11-27,93.533,1.1391666666666538
2009-11-30,93.674,1.0597115384615279
2009-12-01,95.041,0.9791474358974455
